YEAR,PROJECT,SPECIES,DATE,E1_WT,E1_VOL,E2_WT,E2_VOL
1993-94,COPA,ADPE,11/3/1993,114,103.9122432,112,102.2768742
1993-94,COPA,ADPE,11/3/1993,110,100.563542,106,96.83411456
1993-94,COPA,ADPE,11/3/1993,125,117.4257746,107,102.3459103
1993-94,COPA,ADPE,11/3/1993,124,124.9840005,117,105.4710559
1993-94,COPA,ADPE,11/3/1993,134,121.7081887,131,116.9353185
1993-94,COPA,ADPE,11/3/1993,115,102.6880512,115,103.1692288
1993-94,COPA,ADPE,11/3/1993,130,118.9161472,122,112.3558093
1993-94,COPA,ADPE,11/3/1993,116,108.4201779,114,104.6833889
1993-94,COPA,ADPE,11/3/1993,110,102.7280957,107,100.4572508
1993-94,COPA,ADPE,11/3/1993,119,111.973248,116,106.7836099
1993-94,COPA,ADPE,11/3/1993,118,105.0131497,118,108.6613632
1993-94,COPA,ADPE,11/3/1993,114,101.5807099,111,98.91936
1993-94,COPA,ADPE,11/3/1993,110,102.9331722,96,89.21088
1993-94,COPA,ADPE,11/3/1993,107,88.12629965,104,92.7793152
1993-94,COPA,ADPE,11/3/1993,125,110.7115776,119,110.0813092
1993-94,COPA,ADPE,11/3/1993,108,100.5528044,106,98.54989312
1993-94,COPA,ADPE,11/3/1993,128,116.1277686,126,110.3175107
1993-94,COPA,ADPE,11/3/1993,120,107.4705121,117,107.8678011
1993-94,COPA,ADPE,11/3/1993,108,100.5313792,106,107.1539569
1993-94,COPA,ADPE,11/3/1993,120,108.0658575,112,102.5447654
1993-94,COPA,ADPE,11/3/1993,114,103.184597,114,102.65184
1993-94,COPA,ADPE,11/3/1993,106,98.11610112,98,89.6574423
1993-94,COPA,ADPE,11/3/1993,117,106.1267697,111,102.7280957
1993-94,COPA,ADPE,11/3/1993,136,121.9054141,127,126.6449428
1993-94,COPA,ADPE,11/3/1993,120,108.6393876,110,100.8502979
1993-94,COPA,ADPE,11/3/1993,130,118.0216253,124,112.6279608
1993-94,COPA,ADPE,11/3/1993,106,96.80832,100,89.01896602
1993-94,COPA,ADPE,11/3/1993,150,138.8846776,146,132.7117107
1993-94,COPA,ADPE,11/3/1993,131,120.1944822,126,110.42944
1993-94,COPA,ADPE,11/3/1993,116,105.8531328,108,96.4694615
1993-94,COPA,ADPE,11/3/1993,108,102.2899456,100,93.48763648
1993-94,COPA,ADPE,11/3/1993,112,102.6352589,110,98.8048896
1993-94,COPA,ADPE,11/3/1993,114,104.400085,107,102.0507771
1993-94,COPA,ADPE,11/3/1993,128,116.2092718,117,110.1612319
1993-94,COPA,ADPE,11/3/1993,129,115.3076572,125,112.5548032
1993-94,COPA,ADPE,11/3/1993,125,113.6798761,116,105.8111488
1993-94,COPA,ADPE,11/3/1993,118,103.4946207,114,104.8279081
1993-94,COPA,ADPE,11/3/1993,109,99.14267443,102,92.83601203
1993-94,COPA,ADPE,11/3/1993,123,112.8473231,119,106.0735503
1994-95,COPA,ADPE,11/18/1994,102,94.72851763,101,94.12704
1994-95,COPA,ADPE,11/18/1994,103,95.4777431,91,83.71410944
1994-95,COPA,ADPE,11/18/1994,110,104.0449536,99,91.63574784
1994-95,COPA,ADPE,11/18/1994,119,110.0541481,108,100.7009956
1994-95,COPA,ADPE,11/18/1994,111,104.4378419,102,95.36418816
1994-95,COPA,ADPE,11/18/1994,85,77.5252567,78,72.47853158
1994-95,COPA,ADPE,11/18/1994,116,112.0731136,113,110.4777871
1994-95,COPA,ADPE,11/18/1994,122,114.1417902,118,111.8883594
1994-95,COPA,ADPE,11/18/1994,109,100.67456,89,83.91867034
1994-95,COPA,ADPE,11/18/1994,125,116.2917908,125,115.4624594
1994-95,COPA,ADPE,11/18/1994,109,101.2855501,102,96.03365427
1994-95,COPA,ADPE,11/18/1994,107,97.09056,104,96.52608
1994-95,COPA,ADPE,11/18/1994,113,105.8248443,106,99.19289549
1994-95,COPA,ADPE,11/18/1994,132,121.6421944,123,114.6472335
1994-95,COPA,ADPE,11/18/1994,109,100.2186112,103,94.72953549
1994-95,COPA,ADPE,11/18/1994,129,119.5430216,127,118.1825311
1994-95,COPA,ADPE,11/18/1994,108,99.283968,106,97.37093376
1994-95,COPA,ADPE,11/18/1994,110,101.131072,99,91.59063859
1994-95,COPA,ADPE,11/18/1994,118,109.2869407,111,104.0331203
1994-95,COPA,ADPE,11/18/1994,122,115.6976271,104,95.90526157
1994-95,COPA,ADPE,11/18/1994,102,94.1084585,94,86.50470298
1994-95,COPA,ADPE,11/18/1994,113,106.7913708,106,99.9161856
1994-95,COPA,ADPE,11/18/1994,99,91.9273472,94,85.0963968
1994-95,COPA,ADPE,11/18/1994,113,106.0159933,105,97.3430784
1994-95,COPA,ADPE,11/18/1994,113,102.5785201,100,91.0966784
1994-95,COPA,ADPE,11/18/1994,112,104.0331203,102,94.33113395
1994-95,COPA,ADPE,11/18/1994,121,112.1190912,105,97.52189645
1994-95,COPA,ADPE,11/18/1994,122,115.69536,108,100.4479119
1994-95,COPA,ADPE,11/18/1994,111,101.5178854,92,84.1641984
1994-95,COPA,ADPE,11/18/1994,118,111.193239,105,97.37093376
1994-95,COPA,ADPE,11/18/1994,108,99.92660122,98,94.202624
1994-95,COPA,ADPE,11/18/1994,118,109.1196518,111,101.8786406
1994-95,COPA,ADPE,11/18/1994,107,100.9990446,102,95.3179177
1994-95,COPA,ADPE,11/18/1994,119,112.5548032,110,104.8972861
1994-95,COPA,ADPE,11/18/1994,134,125.593344,129,121.64115
1994-95,COPA,ADPE,11/18/1994,114,105.9111567,110,102.0941522
1994-95,COPA,ADPE,11/18/1994,112,102.613225,100,90.40365158
1994-95,COPA,ADPE,11/18/1994,112,103.5643008,97,125.9906089
1994-95,COPA,ADPE,11/18/1994,111,103.7367296,110,102.995753
1994-95,COPA,ADPE,11/18/1994,123,113.8453381,115,108.7939215
1994-95,COPA,ADPE,11/18/1994,112,106.7675812,97,92.79408947
1994-95,COPA,ADPE,11/18/1994,112,103.6467395,110,102.7300393
1994-95,COPA,ADPE,11/18/1994,111,102.8785029,110,102.1264671
1994-95,COPA,ADPE,11/18/1994,117,109.587817,107,101.5797105
1994-95,COPA,ADPE,11/18/1994,106,97.06558925,99,91.77674598
1994-95,COPA,ADPE,11/18/1994,109,100.7602893,106,97.42912256
1994-95,COPA,ADPE,11/18/1994,128,118.5224243,121,113.3576192
1994-95,COPA,ADPE,11/18/1994,108,102.7280957,92,87.37574093
1994-95,COPA,ADPE,11/18/1994,122,111.987479,119,108.723327
1994-95,COPA,ADPE,11/18/1994,109,100.3901875,99,91.0304512
1995-96,COPA,ADPE,11/4/1995,124,113.593024,116,108.4044902
1995-96,COPA,ADPE,11/4/1995,127,118.5136358,125,116.201708
1995-96,COPA,ADPE,11/4/1995,112,102.58304,108,101.0022339
1995-96,COPA,ADPE,11/4/1995,114,95.19978752,102,93.24498125
1995-96,COPA,ADPE,11/4/1995,116,96.94944,92,83.57177088
1995-96,COPA,ADPE,11/4/1995,133,121.6665764,124,111.0740337
1995-96,COPA,ADPE,11/4/1995,106,98.3128873,98,88.4256768
1995-96,COPA,ADPE,11/4/1995,131,122.3800381,116,103.2382817
1995-96,COPA,ADPE,11/4/1995,118,107.9934336,116,105.62816
1995-96,COPA,ADPE,11/4/1995,115,109.8974822,109,100.5528044
1995-96,COPA,ADPE,11/4/1995,126,119.4026296,120,110.5538688
1995-96,COPA,ADPE,11/4/1995,120,107.0325458,112,97.67391437
1995-96,COPA,ADPE,11/4/1995,126,109.65504,116,102.2899456
1995-96,COPA,ADPE,11/4/1995,130,115.2797184,122,104.07936
1995-96,COPA,ADPE,11/4/1995,118,104.172608,116,104.23424
1995-96,COPA,ADPE,11/4/1995,118,106.9974098,114,109.2059136
1995-96,COPA,ADPE,11/4/1995,116,98.32661197,106,91.98785894
1995-96,COPA,ADPE,11/4/1995,112,94.04547891,108,94.25391206
1995-96,COPA,ADPE,11/4/1995,122,106.7890893,118,103.1793172
1995-96,COPA,ADPE,11/4/1995,116,102.1416448,110,95.05983693
1995-96,COPA,ADPE,11/4/1995,130,115.0678385,124,107.2756163
1995-96,COPA,ADPE,11/4/1995,120,107.8574444,118,104.147287
1995-96,COPA,ADPE,11/4/1995,112,99.93729946,110,98.6268119
1995-96,COPA,ADPE,11/4/1995,112,99.9451904,110,97.4457216
1995-96,COPA,ADPE,11/4/1995,114,101.7175081,112,99.50217421
1995-96,COPA,ADPE,11/4/1995,124,107.2365056,118,106.7455119
1995-96,COPA,ADPE,11/4/1995,124,133.1426755,122,115.7582592
1995-96,COPA,ADPE,11/4/1995,125,114.2340434,100,107.3122345
1995-96,COPA,ADPE,11/4/1995,115,103.7130204,100,91.373568
1995-96,COPA,ADPE,11/4/1995,104,91.44576,100,92.3329536
1995-96,COPA,ADPE,11/4/1995,130,118.708224,128,115.7377352
1995-96,COPA,ADPE,11/4/1995,128,114.0056064,122,108.1138545
1995-96,COPA,ADPE,11/4/1995,119,109.9133169,114,103.3361162
1995-96,COPA,ADPE,11/4/1995,112,103.2302459,110,99.43659315
1995-96,COPA,ADPE,11/4/1995,115,105.5530414,109,99.19933338
1995-96,COPA,ADPE,11/4/1995,109,98.0274135,101,90.22399078
1995-96,COPA,ADPE,11/4/1995,137,125.6287606,129,115.9599882
1995-96,COPA,ADPE,11/4/1995,135,124.0946237,131,119.3541581
1995-96,COPA,ADPE,11/4/1995,124,107.6703744,118,102.1999104
1995-96,COPA,ADPE,11/4/1995,130,117.3522176,126,114.9796127
1995-96,COPA,ADPE,11/4/1995,111,99.2894976,105,96.0722944
1995-96,COPA,ADPE,11/4/1995,122,111.4808361,117,101.4250844
1995-96,COPA,ADPE,11/4/1995,126,115.4262912,116,107.4416128
1995-96,COPA,ADPE,11/4/1995,107,96.65191526,103,96.00208128
1995-96,COPA,ADPE,11/4/1995,110,100.030464,104,96.26449306
1995-96,COPA,ADPE,11/4/1995,127,112.6331515,123,110.27456
1995-96,COPA,ADPE,11/4/1995,115,103.4403389,112,98.88936192
1995-96,COPA,ADPE,11/4/1995,113,101.7488517,105,94.26816
1995-96,COPA,ADPE,11/4/1995,142,111.95392,133,120.2701824
1995-96,COPA,ADPE,11/4/1995,104,94.84556442,87,78.9218304
1996-97,COPA,ADPE,11/13/1996,116,91.75793357,100,94.9937065
1996-97,COPA,ADPE,11/13/1996,105,98.45293414,92,86.12512205
1996-97,COPA,ADPE,11/13/1996,121,111.3520891,106,97.01752986
1996-97,COPA,ADPE,11/13/1996,118,112.8863954,116,111.3443057
1996-97,COPA,ADPE,11/13/1996,113,107.8018376,100,96.43571558
1996-97,COPA,ADPE,11/13/1996,122,120.3627848,106,107.957846
1996-97,COPA,ADPE,11/13/1996,124,119.8768128,116,110.6110956
1996-97,COPA,ADPE,11/13/1996,100,95.98733107,97,90.3355648
1996-97,COPA,ADPE,11/13/1996,126,117.3522176,112,108.2402473
1996-97,COPA,ADPE,11/13/1996,100,101.5940316,89,83.47985306
1996-97,COPA,ADPE,11/13/1996,115,99.72731085,106,98.73570406
1996-97,COPA,ADPE,11/13/1996,110,105.9297362,106,97.0027177
1996-97,COPA,ADPE,11/13/1996,136,128.0852352,130,122.4327168
1996-97,COPA,ADPE,11/13/1996,115,108.1138545,107,100.77696
1996-97,COPA,ADPE,11/13/1996,124,115.8812288,122,112.5129503
1996-97,COPA,ADPE,11/13/1996,109,105.4119076,99,91.31296922
1996-97,COPA,ADPE,11/13/1996,130,124.3831665,128,126.2495744
1996-97,COPA,ADPE,11/13/1996,101,107.9795958,99,97.38191462
1996-97,COPA,ADPE,11/13/1996,116,111.2625705,102,97.17363507
1996-97,COPA,ADPE,11/13/1996,118,111.5857306,101,110.6280448
1996-97,COPA,ADPE,11/13/1996,122,114.7688945,111,106.2149816
1996-97,COPA,ADPE,11/13/1996,104,104.8968704,98,95.42462515
1996-97,COPA,ADPE,11/13/1996,116,107.0962145,102,99.69965466
1996-97,COPA,ADPE,11/13/1996,118,109.8252288,96,96.50512077
1996-97,COPA,ADPE,11/13/1996,108,98.76297267,102,97.68950938
1996-97,COPA,ADPE,11/13/1996,111,106.6623345,108,104.02669
1996-97,COPA,ADPE,11/13/1996,113,109.4453714,107,102.6880512
1996-97,COPA,ADPE,11/13/1996,104,107.2562176,102,108.5844255
1996-97,COPA,ADPE,11/13/1996,98,84.38303539,97,92.77535232
1996-97,COPA,ADPE,11/13/1996,119,114.0851036,104,109.2129894
1996-97,COPA,ADPE,11/13/1996,113,106.1496064,109,104.5329818
1996-97,COPA,ADPE,11/13/1996,123,115.7377352,106,99.57862144
1996-97,COPA,ADPE,11/13/1996,112,105.975807,90,92.92530483
1996-97,COPA,ADPE,11/13/1996,96,93.8318295,91,87.8754944
1996-97,COPA,ADPE,11/13/1996,124,118.0960358,112,99.11148186
1996-97,COPA,ADPE,11/13/1996,118,120.0143176,113,116.9855724
1996-97,COPA,ADPE,11/13/1996,119,115.1000617,113,108.8105984
1996-97,COPA,ADPE,11/13/1996,115,109.0127544,103,104.5329818
1996-97,COPA,ADPE,11/13/1996,105,91.54191974,90,86.90893056
1996-97,COPA,ADPE,11/13/1996,127,118.6817403,121,115.2797184
1996-97,COPA,ADPE,11/13/1996,120,116.7159624,105,102.3313213
1996-97,COPA,ADPE,11/13/1996,110,101.5807099,106,101.8220544
1996-97,COPA,ADPE,11/13/1996,112,98.17284045,92,105.2850176
1996-97,COPA,ADPE,11/13/1996,114,108.8391168,108,106.4705306
1996-97,COPA,ADPE,11/13/1996,120,96.43987763,112,103.4876355
1996-97,COPA,ADPE,11/13/1996,110,104.5195592,107,100.1517358
1996-97,COPA,ADPE,11/13/1996,99,92.8203264,98,94.7850496
1996-97,COPA,ADPE,11/13/1996,116,109.7432607,105,100.131627
1996-97,COPA,ADPE,11/13/1996,105,104.8393421,104,111.2691753
1996-97,COPA,ADPE,11/13/1996,108,104.0187392,103,95.37497037
1997-98,COPA,ADPE,11/12/1997,112,110.0807424,110,105.4962811
1997-98,COPA,ADPE,11/12/1997,131,122.8146237,118,110.39616
1997-98,COPA,ADPE,11/12/1997,120,116.3410237,114,108.6931354
1997-98,COPA,ADPE,11/12/1997,96,77.61169613,95,90.2542295
1997-98,COPA,ADPE,11/12/1997,123,114.4721572,108,101.790122
1997-98,COPA,ADPE,11/12/1997,112,106.9452739,111,107.1500452
1997-98,COPA,ADPE,11/12/1997,110,101.7278003,107,98.63154893
1997-98,COPA,ADPE,11/12/1997,113,105.1639537,105,101.4862971
1997-98,COPA,ADPE,11/12/1997,120,110.27456,104,100.4764324
1997-98,COPA,ADPE,11/12/1997,126,119.2720896,118,114.4875459
1997-98,COPA,ADPE,11/12/1997,114,110.1229056,112,110.0234143
1997-98,COPA,ADPE,11/12/1997,125,118.1908956,123,116.1093079
1997-98,COPA,ADPE,11/12/1997,121,114.1595013,102,96.35991552
1997-98,COPA,ADPE,11/12/1997,111,104.3185029,106,103.8701957
1997-98,COPA,ADPE,11/12/1997,127,118.4029655,111,104.1950592
1997-98,COPA,ADPE,11/12/1997,129,119.7711155,121,111.9116943
1997-98,COPA,ADPE,11/12/1997,125,116.1114624,115,108.5088379
1997-98,COPA,ADPE,11/12/1997,111,101.145001,109,102.3459103
1997-98,COPA,ADPE,11/12/1997,125,112.9392512,108,100.772823
1997-98,COPA,ADPE,11/12/1997,117,109.9986944,109,103.016448
1997-98,COPA,ADPE,11/12/1997,112,109.9339776,109,125.3088379
1997-98,COPA,ADPE,11/12/1997,103,94.72851763,90,84.608
1997-98,COPA,ADPE,11/12/1997,115,110.0807424,101,97.81854208
1997-98,COPA,ADPE,11/12/1997,100,89.99888486,94,86.272
1997-98,COPA,ADPE,11/12/1997,112,107.7151104,109,101.7427784
1997-98,COPA,ADPE,11/12/1997,115,104.7078789,110,101.9724431
1997-98,COPA,ADPE,11/12/1997,124,117.2627456,117,112.1531807
1997-98,COPA,ADPE,11/12/1997,129,121.212459,127,119.6669747
1997-98,COPA,ADPE,11/12/1997,125,118.8539581,120,113.9841331
1997-98,COPA,ADPE,11/12/1997,101,98.77757747,99,94.25423616
1997-98,COPA,ADPE,11/12/1997,123,117.1467095,112,109.2015821
1997-98,COPA,ADPE,11/12/1997,120,108.38016,115,104.5609344
1997-98,COPA,ADPE,11/12/1997,114,109.3242112,108,102.4441933
1997-98,COPA,ADPE,11/12/1997,112,105.3097651,106,105.3483254
1997-98,COPA,ADPE,11/12/1997,126,120.3220178,115,108.6907351
1997-98,COPA,ADPE,11/12/1997,126,112.5548032,117,106.8672
1997-98,COPA,ADPE,11/12/1997,118,113.5756339,103,97.3073408
1997-98,COPA,ADPE,11/12/1997,119,103.0561597,115,115.7177856
1997-98,COPA,ADPE,11/12/1997,109,103.560404,104,101.9210066
1997-98,COPA,ADPE,11/12/1997,114,109.3288627,111,106.4475095
1997-98,COPA,ADPE,11/12/1997,109,102.1999104,100,94.98776166
1997-98,COPA,ADPE,11/12/1997,123,115.3196513,115,108.723327
1997-98,COPA,ADPE,11/12/1997,126,118.513705,115,110.5413908
1997-98,COPA,ADPE,11/12/1997,119,111.399764,107,104.07936
1997-98,COPA,ADPE,11/12/1997,115,105.5229189,102,94.41407693
1997-98,COPA,ADPE,11/12/1997,122,117.698603,114,109.9609334
1997-98,COPA,ADPE,11/12/1997,117,108.9693768,112,107.6073984
1997-98,COPA,ADPE,11/12/1997,110,101.2498432,103,95.98733107
1997-98,COPA,ADPE,11/12/1997,122,109.1904,120,111.5460403
1997-98,COPA,ADPE,11/12/1997,109,102.3540987,103,99.32245402
1998-99,COPA,ADPE,11/15/1998,110,102.4270008,101,122.992469
1998-99,COPA,ADPE,11/15/1998,107,99.27991296,99,91.7889024
1998-99,COPA,ADPE,11/15/1998,122,115.915968,112,105.5150735
1998-99,COPA,ADPE,11/15/1998,106,101.850304,100,93.83138816
1998-99,COPA,ADPE,11/15/1998,108,101.9760599,104,98.03570483
1998-99,COPA,ADPE,11/15/1998,106,100.2327649,103,97.80891648
1998-99,COPA,ADPE,11/15/1998,130,125.4059182,128,117.1725005
1998-99,COPA,ADPE,11/15/1998,118,105.8070784,109,101.8251264
1998-99,COPA,ADPE,11/15/1998,103,100.5313792,101,101.217409
1998-99,COPA,ADPE,11/15/1998,120,113.9402409,88,77.9969111
1998-99,COPA,ADPE,11/15/1998,102,98.48881152,102,100.8244736
1998-99,COPA,ADPE,11/15/1998,124,120.86592,120,117.6086016
1998-99,COPA,ADPE,11/15/1998,126,160.9053276,106,100.98176
1998-99,COPA,ADPE,11/15/1998,116,107.5786547,108,100.2486825
1998-99,COPA,ADPE,11/15/1998,115,106.0928,110,104.4581745
1998-99,COPA,ADPE,11/15/1998,112,107.2321331,111,108.293161
1998-99,COPA,ADPE,11/15/1998,152,139.9913856,140,133.5018516
1998-99,COPA,ADPE,11/15/1998,116,111.8292214,111,107.1101645
1998-99,COPA,ADPE,11/15/1998,123,111.9125504,119,109.8252288
1998-99,COPA,ADPE,11/15/1998,104,101.0692137,96,96.3477504
1998-99,COPA,ADPE,11/15/1998,119,113.0102292,113,108.1130025
1998-99,COPA,ADPE,11/15/1998,104,99.5239936,101,98.537472
1998-99,COPA,ADPE,11/15/1998,136,91.7549568,125,122.2638592
1998-99,COPA,ADPE,11/15/1998,98,93.83138816,94,90.6826752
1998-99,COPA,ADPE,11/15/1998,116,112.4489216,114,109.6739389
1998-99,COPA,ADPE,11/15/1998,110,100.7979479,83,75.18349568
1998-99,COPA,ADPE,11/15/1998,120,113.8483005,112,107.4898207
1998-99,COPA,ADPE,11/15/1998,108,100.6538691,106,103.0226816
1998-99,COPA,ADPE,11/15/1998,122,114.0152335,116,107.3338122
1998-99,COPA,ADPE,11/15/1998,102,95.27208704,92,96.85423104
1998-99,COPA,ADPE,11/15/1998,128,119.3367168,113,121.971308
1998-99,COPA,ADPE,11/15/1998,118,108.0926208,110,100.1517358
1998-99,COPA,ADPE,11/15/1998,136,98.88350054,106,96.3477504
1998-99,COPA,ADPE,11/15/1998,112,103.8769792,104,94.1060736
1998-99,COPA,ADPE,11/15/1998,122,113.0276229,112,105.62816
1998-99,COPA,ADPE,11/15/1998,132,124.2625536,130,121.3602852
1998-99,COPA,ADPE,11/15/1998,110,110.7483034,100,100.2486825
1998-99,COPA,ADPE,11/15/1998,140,128.7770752,132,125.2878413
1998-99,COPA,ADPE,11/15/1998,109,105.792427,108,102.1855334
1998-99,COPA,ADPE,11/15/1998,124,116.6984448,114,111.6542321
1998-99,COPA,ADPE,11/15/1998,118,108.6516818,112,104.4632371
1998-99,COPA,ADPE,11/15/1998,122,113.6016896,114,111.6680463
1998-99,COPA,ADPE,11/15/1998,112,106.7579136,106,100.7009956
1998-99,COPA,ADPE,11/15/1998,118,114.069441,116,107.4784804
1998-99,COPA,ADPE,11/15/1998,106,104.1227264,102,95.28026112
1998-99,COPA,ADPE,11/15/1998,116,111.7803561,106,105.510358
1998-99,COPA,ADPE,11/15/1998,120,113.2771133,108,106.2273106
1998-99,COPA,ADPE,11/15/1998,114,110.58432,110,110.1825608
1998-99,COPA,ADPE,11/15/1998,118,109.1023396,115,100.1886382
1998-99,COPA,ADPE,11/15/1998,128,118.3566612,122,108.3493519
1999-00,COPA,ADPE,11/8/1999,125,115.2216576,124,117.1000443
1999-00,COPA,ADPE,11/8/1999,117,107.3662208,115,106.45376
1999-00,COPA,ADPE,11/8/1999,120,107.6996342,113,103.1970161
1999-00,COPA,ADPE,11/8/1999,124,115.0010726,102,93.6105984
1999-00,COPA,ADPE,11/8/1999,116,106.3977615,112,100.7604531
1999-00,COPA,ADPE,11/8/1999,124,111.4308608,119,107.1676867
1999-00,COPA,ADPE,11/8/1999,114,105.7589407,114,106.0956918
1999-00,COPA,ADPE,11/8/1999,127,118.9379277,120,112.0665047
1999-00,COPA,ADPE,11/8/1999,126,116.030933,124,112.8863954
1999-00,COPA,ADPE,11/8/1999,94,87.6557353,83,110.7503488
1999-00,COPA,ADPE,11/8/1999,123,114.1811712,114,104.0555704
1999-00,COPA,ADPE,11/8/1999,104,96.8951808,102,95.75585741
1999-00,COPA,ADPE,11/8/1999,102,95.17463142,97,91.24072243
1999-00,COPA,ADPE,11/8/1999,113,104.3899085,112,105.8114642
1999-00,COPA,ADPE,11/8/1999,103,93.98592,96,88.81586381
1999-00,COPA,ADPE,11/8/1999,117,109.587817,107,100.6779264
1999-00,COPA,ADPE,11/8/1999,115,103.5885343,109,98.39272755
1999-00,COPA,ADPE,11/8/1999,114,105.9111936,105,93.8366208
1999-00,COPA,ADPE,11/8/1999,113,104.4728202,108,103.7920666
1999-00,COPA,ADPE,11/8/1999,124,105.7558876,113,103.0591811
1999-00,COPA,ADPE,11/8/1999,105,99.95781734,103,97.66818611
1999-00,COPA,ADPE,11/8/1999,122,111.7951488,122,111.6732099
1999-00,COPA,ADPE,11/8/1999,121,111.5602703,109,100.0988119
1999-00,COPA,ADPE,11/8/1999,102,91.222272,94,85.83819878
1999-00,COPA,ADPE,11/8/1999,118,107.1500452,115,104.5359084
1999-00,COPA,ADPE,11/8/1999,111,106.7836099,101,94.9811799
1999-00,COPA,ADPE,11/8/1999,129,120.7845248,121,110.0807424
1999-00,COPA,ADPE,11/8/1999,119,111.5460403,108,98.00255693
1999-00,COPA,ADPE,11/8/1999,118,107.0962145,112,103.3789926
1999-00,COPA,ADPE,11/8/1999,120,112.1595884,116,106.157313
1999-00,COPA,ADPE,11/8/1999,149,135.1164887,143,128.3561149
1999-00,COPA,ADPE,11/8/1999,121,108.3442673,114,104.147287
1999-00,COPA,ADPE,11/8/1999,111,101.145985,101,92.56336589
1999-00,COPA,ADPE,11/8/1999,120,107.9795958,114,104.087808
1999-00,COPA,ADPE,11/8/1999,132,120.5116145,126,117.2802765
1999-00,COPA,ADPE,11/8/1999,117,111.3296558,116,109.1133655
1999-00,COPA,ADPE,11/8/1999,124,115.7660672,110,100.5663519
1999-00,COPA,ADPE,11/8/1999,123,114.33888,116,108.4933345
1999-00,COPA,ADPE,11/8/1999,107,99.86517862,105,96.8219776
1999-00,COPA,ADPE,11/8/1999,111,100.8244736,109,104.2974597
1999-00,COPA,ADPE,11/8/1999,116,107.1007176,116,104.3258004
1999-00,COPA,ADPE,11/8/1999,115,106.6111488,107,98.31190579
1999-00,COPA,ADPE,11/8/1999,106,98.3331712,104,94.60821197
1999-00,COPA,ADPE,11/8/1999,129,120.8181381,118,108.9480223
1999-00,COPA,ADPE,11/8/1999,107,98.3881728,105,96.3477504
1999-00,COPA,ADPE,11/8/1999,115,105.971712,113,103.15008
1999-00,COPA,ADPE,11/8/1999,113,103.7130204,107,96.94391501
1999-00,COPA,ADPE,11/8/1999,113,104.5482701,105,98.0400768
1999-00,COPA,ADPE,11/8/1999,114,103.1700398,112,102.1580605
1999-00,COPA,ADPE,11/8/1999,112,100.5536369,97,90.73223885
2000-01,COPA,ADPE,11/12/2000,132,118.4365609,120,107.9364649
2000-01,COPA,ADPE,11/12/2000,125,113.2771133,124,112.6181376
2000-01,COPA,ADPE,11/12/2000,105,94.4859607,99,90.46274867
2000-01,COPA,ADPE,11/12/2000,126,114.5736832,125,119.0197238
2000-01,COPA,ADPE,11/12/2000,124,114.1948109,114,103.590422
2000-01,COPA,ADPE,11/12/2000,126,116.6105088,123,115.0570552
2000-01,COPA,ADPE,11/12/2000,109,106.3989084,90,84.30506138
2000-01,COPA,ADPE,11/12/2000,117,109.915094,109,102.3179351
2000-01,COPA,ADPE,11/12/2000,134,121.4565581,126,115.7858836
2000-01,COPA,ADPE,11/12/2000,112,102.8055905,107,99.32245402
2000-01,COPA,ADPE,11/12/2000,112,108.7012864,108,106.9401841
2000-01,COPA,ADPE,11/12/2000,120,113.3464596,112,106.6058368
2000-01,COPA,ADPE,11/12/2000,114,105.6335795,112,108.3134141
2000-01,COPA,ADPE,11/12/2000,115,104.6271375,114,109.4459192
2000-01,COPA,ADPE,11/12/2000,112,102.3052513,104,98.47206554
2000-01,COPA,ADPE,11/12/2000,107,104.6819082,99,94.39157555
2000-01,COPA,ADPE,11/12/2000,126,116.6942454,117,108.8105984
2000-01,COPA,ADPE,11/12/2000,118,112.0711127,113,106.5415926
2000-01,COPA,ADPE,11/12/2000,117,112.7153664,113,111.7257339
2000-01,COPA,ADPE,11/12/2000,104,92.6195712,101,93.7688023
2000-01,COPA,ADPE,11/12/2000,110,99.09357773,101,95.4970112
2000-01,COPA,ADPE,11/12/2000,111,102.7300393,104,99.5719127
2000-01,COPA,ADPE,11/12/2000,109,102.4029716,105,99.49024051
2000-01,COPA,ADPE,11/12/2000,126,119.119486,122,117.1467095
2000-01,COPA,ADPE,11/12/2000,116,109.587817,115,108.2701435
2000-01,COPA,ADPE,11/12/2000,125,115.1436349,113,106.0126116
2000-01,COPA,ADPE,11/12/2000,102,97.05246566,98,91.29829478
2000-01,COPA,ADPE,11/12/2000,106,96.3878953,99,90.35925914
2000-01,COPA,ADPE,11/12/2000,121,116.0565719,107,104.8278989
2000-01,COPA,ADPE,11/12/2000,113,105.975807,109,102.4364928
2000-01,COPA,ADPE,11/12/2000,119,110.7843994,115,110.8755466
2000-01,COPA,ADPE,11/12/2000,94,87.94942054,85,77.33574298
2000-01,COPA,ADPE,11/12/2000,103,99.75094272,93,94.03062682
2000-01,COPA,ADPE,11/12/2000,99,95.24896973,91,86.83779686
2000-01,COPA,ADPE,11/12/2000,105,97.12072038,103,98.3128873
2000-01,COPA,ADPE,11/12/2000,119,112.4899553,113,107.0620672
2000-01,COPA,ADPE,11/12/2000,115,110.5578516,103,98.9953065
2000-01,COPA,ADPE,11/12/2000,104,98.90842624,103,97.30135757
2000-01,COPA,ADPE,11/12/2000,127,119.2449393,119,113.1984896
2000-01,COPA,ADPE,11/12/2000,119,110.2892544,117,108.0359552
