[[1]]
Markov Chain Monte Carlo (MCMC) output:
Start = 750025 
End = 875000 
Thinning interval = 25 
              beta[1]       beta[2]       beta[3]       beta[4]       beta[5]       beta[6] mulogsummer[1,1] mulogsummer[2,1]
   [9,]  1.043472e-01  1.881313e-02 -5.274562e-02  0.1270719230 -0.2113668142 -0.0224907154         12.94694         13.30647
  [10,]  9.289970e-02  1.247409e-01  1.621308e-02  0.0886810442 -0.2594541283 -0.0625677836         12.84755         13.22818
  [11,]  1.163250e-01  1.394072e-01 -1.632534e-01  0.3617192244 -0.1445358487 -0.2195963690         13.33002         13.52806
  [12,] -1.378682e-01 -6.665362e-02  4.976756e-03 -0.0457423018 -0.1026925971 -0.1602978375         13.10017         13.57575
  [13,] -1.449560e-01 -6.575822e-02 -3.789506e-02 -0.0215150405 -0.1105094924 -0.1462610308         13.23036         13.36257
  [14,]  1.107683e-01 -3.974245e-02 -1.134769e-01  0.2560937797 -0.2519066489 -0.1081214344         13.02405         13.22175
  [15,]  2.438959e-02  1.586333e-01 -2.591633e-01  0.3198520466 -0.0799381691 -0.3260670535         13.08897         13.27493
  [16,] -9.870798e-02  3.198812e-02  2.883791e-01 -0.2847320376 -0.1404824798 -0.1030080280         13.04366         12.99801
  [17,] -1.661165e-01 -2.573428e-02  2.867927e-01 -0.4499097799 -0.2213979928 -0.0149340698         13.22089         13.21321
  [18,]  9.845504e-02  3.424938e-02 -1.271275e-01  0.2555882592 -0.2825281503  0.0473060406         12.96229         13.22703
  [19,]  3.670809e-03 -2.955165e-02  3.640239e-01 -0.2333027218 -0.1780621254 -0.1708435800         13.17568         12.96722
  [20,] -2.273833e-02  8.843653e-02  2.796793e-02 -0.0326202290 -0.1735721331 -0.1809006027         13.12173         13.39325
  [21,]  1.433971e-01  9.741704e-03 -3.881359e-02  0.2326311271 -0.2692081207 -0.1295956450         13.25258         13.35478
  [22,] -6.811624e-03  1.639804e-01  2.255652e-01 -0.1454382516 -0.0630464543 -0.1660118628         13.06477         12.94697
  [23,]  2.044207e-01  8.800867e-02 -1.356366e-01  0.4144806343 -0.2210334930  0.0219841823         12.70854         13.23794
  [24,]  2.089243e-01 -4.164369e-02 -1.989481e-01  0.4191131139 -0.1653029703 -0.1526012088         13.09509         12.86682
  [25,] -3.743896e-01 -8.367635e-02 -7.205480e-02 -0.0903384995 -0.3208067421  0.1087557010         13.25291         13.56961
  [26,]  6.615848e-02  6.773412e-02 -1.886288e-01  0.3786482057 -0.3150360247  0.0760166121         13.14820         13.26262
  [27,] -2.117212e-01 -9.712210e-02 -1.982814e-01  0.0855403720 -0.1886279033 -0.1015118883         12.91002         13.02357
  [28,]  5.323244e-02 -4.045810e-02 -1.385453e-01  0.2346128443 -0.3178547334 -0.0515970426         13.00991         13.31738
  [29,]  2.332272e-01  8.443056e-02 -4.174494e-02  0.4220334517 -0.2740448750 -0.0048664196         13.17974         13.33441
  [30,]  2.093335e-02 -4.129937e-02 -1.083547e-01  0.1313180002 -0.2256509149 -0.0363474192         13.13678         13.03362
  [31,]  8.520157e-02  2.240501e-02  7.092012e-02  0.1232283249 -0.2289354360 -0.1384376194         12.96001         13.39050
  [32,]  3.737497e-02  6.663476e-02  1.518874e-01 -0.0994169884 -0.3337765637 -0.0019516313         13.00980         13.17248
  [33,] -8.317078e-03 -4.666346e-02 -1.440971e-01  0.2720906120 -0.1450217295 -0.1758635693         12.82710         13.12742
  [34,]  2.799452e-02 -1.093386e-01 -5.974931e-02  0.1342121162 -0.2655997249 -0.1547601697         12.88492         13.10008
  [35,]  2.556986e-01  8.894647e-02 -2.878288e-01  0.5959164151 -0.1546559618 -0.1359509519         12.87283         13.32878
  [36,] -9.697543e-02  5.100057e-02  1.298043e-02 -0.0854126520 -0.1398193769 -0.1813117852         13.17134         13.44831
  [37,]  1.875113e-01  5.440958e-02 -1.264732e-01  0.3661366763 -0.3205652537 -0.1142951074         12.63850         13.45424
  [38,] -7.150890e-02  3.865547e-02 -3.491059e-02 -0.0507729274  0.0001667544 -0.2318144183         13.05846         13.58255
  [39,] -2.333871e-01  2.092463e-02  1.913185e-02 -0.1633270048 -0.1298416928 -0.1416260071         13.01799         13.50950
  [40,]  1.312077e-01  6.356172e-02 -3.112098e-01  0.4530479842 -0.1997054730  0.0268521150         13.17207         13.04270
  [41,] -1.132818e-01 -5.839256e-03  1.666000e-01 -0.1386126008 -0.2794468572 -0.0367419555         13.16196         13.41058
  [42,] -1.648915e-01  1.278829e-02  3.142774e-01 -0.4689343791 -0.2884743380 -0.0381311512         12.84386         13.18013
  [43,] -2.670680e-01 -6.658011e-02 -4.772268e-02 -0.2237806023 -0.1281797192 -0.2370051327         13.39047         13.61714
  [44,]  6.016097e-02 -5.348054e-02 -1.772740e-01  0.2683203572 -0.3977190030 -0.0625243592         12.83842         13.48462
